id,studentId,studentName,date,status,reason
ATT000465,STU002,Deepak Iyer,2025-10-13,Present,
ATT000466,STU002,Deepak Iyer,2025-10-14,Present,
ATT000467,STU002,Deepak Iyer,2025-10-15,Absent,Sick
ATT000468,STU002,Deepak Iyer,2025-10-16,Present,
ATT000469,STU002,Deepak Iyer,2025-10-17,Present,
ATT000470,STU002,Deepak Iyer,2025-10-20,Present,
ATT000471,STU002,Deepak Iyer,2025-10-21,Absent,Family emergency
ATT000472,STU002,Deepak Iyer,2025-10-22,Late,Transportation delay
ATT000473,STU002,Deepak Iyer,2025-10-23,Present,
ATT000474,STU002,Deepak Iyer,2025-10-24,Absent,Transportation issue
ATT000475,STU002,Deepak Iyer,2025-10-27,Present,
ATT000476,STU002,Deepak Iyer,2025-10-28,Late,Weather
ATT000477,STU002,Deepak Iyer,2025-10-29,Absent,Sick
ATT000478,STU002,Deepak Iyer,2025-10-30,Present,
ATT000479,STU002,Deepak Iyer,2025-10-31,Present,
ATT000480,STU002,Deepak Iyer,2025-11-03,Present,
ATT000481,STU002,Deepak Iyer,2025-11-04,Present,
ATT000482,STU002,Deepak Iyer,2025-11-05,Present,
ATT000483,STU002,Deepak Iyer,2025-11-06,Present,
ATT000484,STU002,Deepak Iyer,2025-11-07,Present,
ATT000485,STU002,Deepak Iyer,2025-11-10,Present,
ATT000486,STU002,Deepak Iyer,2025-11-11,Present,
ATT000487,STU002,Deepak Iyer,2025-11-12,Present,
ATT000488,STU002,Deepak Iyer,2025-11-13,Late,Overslept
ATT000489,STU002,Deepak Iyer,2025-11-14,Present,
ATT000490,STU002,Deepak Iyer,2025-11-17,Absent,Transportation issue
ATT000491,STU002,Deepak Iyer,2025-11-18,Present,
ATT000492,STU002,Deepak Iyer,2025-11-19,Present,
ATT000493,STU002,Deepak Iyer,2025-11-20,Present,
ATT000494,STU002,Deepak Iyer,2025-11-21,Absent,No reason provided
ATT000495,STU002,Deepak Iyer,2025-11-24,Present,
ATT000496,STU002,Deepak Iyer,2025-11-25,Absent,Transportation issue
ATT000497,STU002,Deepak Iyer,2025-11-26,Present,
ATT000498,STU002,Deepak Iyer,2025-11-27,Present,
ATT000499,STU002,Deepak Iyer,2025-11-28,Present,
ATT000500,STU002,Deepak Iyer,2025-12-01,Absent,Family emergency
ATT000501,STU002,Deepak Iyer,2025-12-02,Present,
ATT000502,STU002,Deepak Iyer,2025-12-03,Present,
ATT000503,STU002,Deepak Iyer,2025-12-04,Present,
ATT000504,STU002,Deepak Iyer,2025-12-05,Present,
ATT000505,STU002,Deepak Iyer,2025-12-08,Present,
ATT000506,STU002,Deepak Iyer,2025-12-09,Absent,No reason provided
ATT000507,STU002,Deepak Iyer,2025-12-10,Present,
ATT000508,STU002,Deepak Iyer,2025-12-11,Present,
ATT000509,STU002,Deepak Iyer,2025-12-12,Present,
ATT000510,STU002,Deepak Iyer,2025-12-15,Late,Overslept
ATT000511,STU002,Deepak Iyer,2025-12-16,Absent,Family emergency
ATT000512,STU002,Deepak Iyer,2025-12-17,Present,
ATT000513,STU002,Deepak Iyer,2025-12-18,Absent,Sick
ATT000514,STU002,Deepak Iyer,2025-12-19,Present,
ATT000515,STU002,Deepak Iyer,2025-12-22,Late,Overslept
ATT000516,STU002,Deepak Iyer,2025-12-23,Present,
ATT000517,STU002,Deepak Iyer,2025-12-24,Present,
ATT000518,STU002,Deepak Iyer,2025-12-25,Absent,Transportation issue
ATT000519,STU002,Deepak Iyer,2025-12-26,Present,
ATT000520,STU002,Deepak Iyer,2025-12-29,Present,
ATT000521,STU002,Deepak Iyer,2025-12-30,Present,
ATT000522,STU002,Deepak Iyer,2025-12-31,Present,
ATT000523,STU003,Rohit Kapoor,2025-01-01,Absent,Transportation issue
ATT000524,STU003,Rohit Kapoor,2025-01-02,Present,
ATT000525,STU003,Rohit Kapoor,2025-01-03,Present,
ATT000526,STU003,Rohit Kapoor,2025-01-06,Absent,Transportation issue
ATT000527,STU003,Rohit Kapoor,2025-01-07,Present,
ATT000528,STU003,Rohit Kapoor,2025-01-08,Late,Weather
ATT000529,STU003,Rohit Kapoor,2025-01-09,Present,
ATT000530,STU003,Rohit Kapoor,2025-01-10,Present,
ATT000531,STU003,Rohit Kapoor,2025-01-13,Present,
ATT000532,STU003,Rohit Kapoor,2025-01-14,Present,
ATT000533,STU003,Rohit Kapoor,2025-01-15,Present,
ATT000534,STU003,Rohit Kapoor,2025-01-16,Present,
ATT000535,STU003,Rohit Kapoor,2025-01-17,Present,
ATT000536,STU003,Rohit Kapoor,2025-01-20,Present,
ATT000537,STU003,Rohit Kapoor,2025-01-21,Absent,Sick
ATT000538,STU003,Rohit Kapoor,2025-01-22,Present,
ATT000539,STU003,Rohit Kapoor,2025-01-23,Present,
ATT000540,STU003,Rohit Kapoor,2025-01-24,Present,
ATT000541,STU003,Rohit Kapoor,2025-01-27,Present,
ATT000542,STU003,Rohit Kapoor,2025-01-28,Present,
ATT000543,STU003,Rohit Kapoor,2025-01-29,Absent,No reason provided
ATT000544,STU003,Rohit Kapoor,2025-01-30,Present,
ATT000545,STU003,Rohit Kapoor,2025-01-31,Absent,Family emergency
ATT000546,STU003,Rohit Kapoor,2025-02-03,Absent,Transportation issue
ATT000547,STU003,Rohit Kapoor,2025-02-04,Present,
ATT000548,STU003,Rohit Kapoor,2025-02-05,Present,
ATT000549,STU003,Rohit Kapoor,2025-02-06,Present,
ATT000550,STU003,Rohit Kapoor,2025-02-07,Present,
ATT000551,STU003,Rohit Kapoor,2025-02-10,Present,
ATT000552,STU003,Rohit Kapoor,2025-02-11,Present,
ATT000553,STU003,Rohit Kapoor,2025-02-12,Absent,Transportation issue
ATT000554,STU003,Rohit Kapoor,2025-02-13,Present,
ATT000555,STU003,Rohit Kapoor,2025-02-14,Absent,No reason provided
ATT000556,STU003,Rohit Kapoor,2025-02-17,Present,
ATT000557,STU003,Rohit Kapoor,2025-02-18,Present,
ATT000558,STU003,Rohit Kapoor,2025-02-19,Present,
ATT000559,STU003,Rohit Kapoor,2025-02-20,Present,
ATT000560,STU003,Rohit Kapoor,2025-02-21,Present,
ATT000561,STU003,Rohit Kapoor,2025-02-24,Late,Transportation delay
ATT000562,STU003,Rohit Kapoor,2025-02-25,Present,
ATT000563,STU003,Rohit Kapoor,2025-02-26,Late,Overslept
ATT000564,STU003,Rohit Kapoor,2025-02-27,Present,
ATT000565,STU003,Rohit Kapoor,2025-02-28,Present,
ATT000566,STU003,Rohit Kapoor,2025-03-03,Present,
ATT000567,STU003,Rohit Kapoor,2025-03-04,Present,
ATT000568,STU003,Rohit Kapoor,2025-03-05,Absent,No reason provided
ATT000569,STU003,Rohit Kapoor,2025-03-06,Present,
ATT000570,STU003,Rohit Kapoor,2025-03-07,Present,
ATT000571,STU003,Rohit Kapoor,2025-03-10,Absent,Sick
ATT000572,STU003,Rohit Kapoor,2025-03-11,Absent,Sick
ATT000573,STU003,Rohit Kapoor,2025-03-12,Absent,No reason provided
ATT000574,STU003,Rohit Kapoor,2025-03-13,Present,
ATT000575,STU003,Rohit Kapoor,2025-03-14,Present,
ATT000576,STU003,Rohit Kapoor,2025-03-17,Absent,No reason provided
ATT000577,STU003,Rohit Kapoor,2025-03-18,Present,
ATT000578,STU003,Rohit Kapoor,2025-03-19,Present,
ATT000579,STU003,Rohit Kapoor,2025-03-20,Present,
ATT000580,STU003,Rohit Kapoor,2025-03-21,Present,
ATT000581,STU003,Rohit Kapoor,2025-03-24,Present,
ATT000582,STU003,Rohit Kapoor,2025-03-25,Absent,Transportation issue
ATT000583,STU003,Rohit Kapoor,2025-03-26,Absent,No reason provided
ATT000584,STU003,Rohit Kapoor,2025-03-27,Absent,Transportation issue
ATT000585,STU003,Rohit Kapoor,2025-03-28,Absent,Family emergency
ATT000586,STU003,Rohit Kapoor,2025-03-31,Present,
ATT000587,STU003,Rohit Kapoor,2025-04-01,Present,
ATT000588,STU003,Rohit Kapoor,2025-04-02,Present,
ATT000589,STU003,Rohit Kapoor,2025-04-03,Present,
ATT000590,STU003,Rohit Kapoor,2025-04-04,Present,
ATT000591,STU003,Rohit Kapoor,2025-04-07,Present,
ATT000592,STU003,Rohit Kapoor,2025-04-08,Absent,Transportation issue
ATT000593,STU003,Rohit Kapoor,2025-04-09,Present,
ATT000594,STU003,Rohit Kapoor,2025-04-10,Present,
ATT000595,STU003,Rohit Kapoor,2025-04-11,Absent,Sick
ATT000596,STU003,Rohit Kapoor,2025-04-14,Present,
ATT000597,STU003,Rohit Kapoor,2025-04-15,Present,
ATT000598,STU003,Rohit Kapoor,2025-04-16,Present,
ATT000599,STU003,Rohit Kapoor,2025-04-17,Absent,Sick
ATT000600,STU003,Rohit Kapoor,2025-04-18,Present,
ATT000601,STU003,Rohit Kapoor,2025-04-21,Present,
ATT000602,STU003,Rohit Kapoor,2025-04-22,Present,
ATT000603,STU003,Rohit Kapoor,2025-04-23,Present,
ATT000604,STU003,Rohit Kapoor,2025-04-24,Present,
ATT000605,STU003,Rohit Kapoor,2025-04-25,Present,
ATT000606,STU003,Rohit Kapoor,2025-04-28,Absent,Transportation issue
ATT000607,STU003,Rohit Kapoor,2025-04-29,Late,Overslept
ATT000608,STU003,Rohit Kapoor,2025-04-30,Present,
ATT000609,STU003,Rohit Kapoor,2025-05-01,Present,
ATT000610,STU003,Rohit Kapoor,2025-05-02,Late,Overslept
ATT000611,STU003,Rohit Kapoor,2025-05-05,Present,
ATT000612,STU003,Rohit Kapoor,2025-05-06,Absent,No reason provided
ATT000613,STU003,Rohit Kapoor,2025-05-07,Present,
ATT000614,STU003,Rohit Kapoor,2025-05-08,Present,
ATT000615,STU003,Rohit Kapoor,2025-05-09,Late,Overslept
ATT000616,STU003,Rohit Kapoor,2025-05-12,Present,
ATT000617,STU003,Rohit Kapoor,2025-05-13,Absent,No reason provided
ATT000618,STU003,Rohit Kapoor,2025-05-14,Present,
ATT000619,STU003,Rohit Kapoor,2025-05-15,Present,
ATT000620,STU003,Rohit Kapoor,2025-05-16,Absent,Transportation issue
ATT000621,STU003,Rohit Kapoor,2025-05-19,Present,
ATT000622,STU003,Rohit Kapoor,2025-05-20,Present,
ATT000623,STU003,Rohit Kapoor,2025-05-21,Present,
ATT000624,STU003,Rohit Kapoor,2025-05-22,Present,
ATT000625,STU003,Rohit Kapoor,2025-05-23,Present,
ATT000626,STU003,Rohit Kapoor,2025-05-26,Present,
ATT000627,STU003,Rohit Kapoor,2025-05-27,Late,Weather
ATT000628,STU003,Rohit Kapoor,2025-05-28,Present,
ATT000629,STU003,Rohit Kapoor,2025-05-29,Present,
ATT000630,STU003,Rohit Kapoor,2025-05-30,Present,
ATT000631,STU003,Rohit Kapoor,2025-06-02,Late,Overslept
ATT000632,STU003,Rohit Kapoor,2025-06-03,Late,Overslept
ATT000633,STU003,Rohit Kapoor,2025-06-04,Late,Family issue
ATT000634,STU003,Rohit Kapoor,2025-06-05,Absent,Sick
ATT000635,STU003,Rohit Kapoor,2025-06-06,Present,
ATT000636,STU003,Rohit Kapoor,2025-06-09,Present,
ATT000637,STU003,Rohit Kapoor,2025-06-10,Present,
ATT000638,STU003,Rohit Kapoor,2025-06-11,Present,
ATT000639,STU003,Rohit Kapoor,2025-06-12,Present,
ATT000640,STU003,Rohit Kapoor,2025-06-13,Present,
ATT000641,STU003,Rohit Kapoor,2025-06-16,Absent,Family emergency
ATT000642,STU003,Rohit Kapoor,2025-06-17,Present,
ATT000643,STU003,Rohit Kapoor,2025-06-18,Absent,No reason provided
ATT000644,STU003,Rohit Kapoor,2025-06-19,Present,
ATT000645,STU003,Rohit Kapoor,2025-06-20,Present,
ATT000646,STU003,Rohit Kapoor,2025-06-23,Present,
ATT000647,STU003,Rohit Kapoor,2025-06-24,Absent,No reason provided
ATT000648,STU003,Rohit Kapoor,2025-06-25,Late,Weather
ATT000649,STU003,Rohit Kapoor,2025-06-26,Late,Family issue
ATT000650,STU003,Rohit Kapoor,2025-06-27,Present,
ATT000651,STU003,Rohit Kapoor,2025-06-30,Present,
ATT000652,STU003,Rohit Kapoor,2025-07-01,Present,
ATT000653,STU003,Rohit Kapoor,2025-07-02,Present,
ATT000654,STU003,Rohit Kapoor,2025-07-03,Present,
ATT000655,STU003,Rohit Kapoor,2025-07-04,Absent,Sick
ATT000656,STU003,Rohit Kapoor,2025-07-07,Absent,Transportation issue
ATT000657,STU003,Rohit Kapoor,2025-07-08,Present,
ATT000658,STU003,Rohit Kapoor,2025-07-09,Absent,Transportation issue
ATT000659,STU003,Rohit Kapoor,2025-07-10,Present,
ATT000660,STU003,Rohit Kapoor,2025-07-11,Absent,No reason provided
ATT000661,STU003,Rohit Kapoor,2025-07-14,Present,
ATT000662,STU003,Rohit Kapoor,2025-07-15,Present,
ATT000663,STU003,Rohit Kapoor,2025-07-16,Present,
ATT000664,STU003,Rohit Kapoor,2025-07-17,Absent,Transportation issue
ATT000665,STU003,Rohit Kapoor,2025-07-18,Present,
ATT000666,STU003,Rohit Kapoor,2025-07-21,Present,
ATT000667,STU003,Rohit Kapoor,2025-07-22,Absent,Transportation issue
ATT000668,STU003,Rohit Kapoor,2025-07-23,Present,
ATT000669,STU003,Rohit Kapoor,2025-07-24,Present,
ATT000670,STU003,Rohit Kapoor,2025-07-25,Present,
ATT000671,STU003,Rohit Kapoor,2025-07-28,Present,
ATT000672,STU003,Rohit Kapoor,2025-07-29,Present,
ATT000673,STU003,Rohit Kapoor,2025-07-30,Late,Transportation delay
ATT000674,STU003,Rohit Kapoor,2025-07-31,Present,
ATT000675,STU003,Rohit Kapoor,2025-08-01,Present,
ATT000676,STU003,Rohit Kapoor,2025-08-04,Present,
ATT000677,STU003,Rohit Kapoor,2025-08-05,Late,Weather
ATT000678,STU003,Rohit Kapoor,2025-08-06,Present,
ATT000679,STU003,Rohit Kapoor,2025-08-07,Present,
ATT000680,STU003,Rohit Kapoor,2025-08-08,Present,
ATT000681,STU003,Rohit Kapoor,2025-08-11,Present,
ATT000682,STU003,Rohit Kapoor,2025-08-12,Present,
ATT000683,STU003,Rohit Kapoor,2025-08-13,Present,
ATT000684,STU003,Rohit Kapoor,2025-08-14,Present,
ATT000685,STU003,Rohit Kapoor,2025-08-15,Present,
ATT000686,STU003,Rohit Kapoor,2025-08-18,Present,
ATT000687,STU003,Rohit Kapoor,2025-08-19,Late,Family issue
ATT000688,STU003,Rohit Kapoor,2025-08-20,Late,Transportation delay
ATT000689,STU003,Rohit Kapoor,2025-08-21,Present,
ATT000690,STU003,Rohit Kapoor,2025-08-22,Present,
ATT000691,STU003,Rohit Kapoor,2025-08-25,Late,Weather
ATT000692,STU003,Rohit Kapoor,2025-08-26,Present,
ATT000693,STU003,Rohit Kapoor,2025-08-27,Present,
ATT000694,STU003,Rohit Kapoor,2025-08-28,Absent,Sick
ATT000695,STU003,Rohit Kapoor,2025-08-29,Present,
ATT000696,STU003,Rohit Kapoor,2025-09-01,Present,
ATT000697,STU003,Rohit Kapoor,2025-09-02,Present,
ATT000698,STU003,Rohit Kapoor,2025-09-03,Present,
ATT000699,STU003,Rohit Kapoor,2025-09-04,Present,
ATT000700,STU003,Rohit Kapoor,2025-09-05,Absent,No reason provided
ATT000701,STU003,Rohit Kapoor,2025-09-08,Late,Transportation delay
ATT000702,STU003,Rohit Kapoor,2025-09-09,Late,Transportation delay
ATT000703,STU003,Rohit Kapoor,2025-09-10,Present,
ATT000704,STU003,Rohit Kapoor,2025-09-11,Present,
ATT000705,STU003,Rohit Kapoor,2025-09-12,Present,
ATT000706,STU003,Rohit Kapoor,2025-09-15,Present,
ATT000707,STU003,Rohit Kapoor,2025-09-16,Present,
ATT000708,STU003,Rohit Kapoor,2025-09-17,Present,
ATT000709,STU003,Rohit Kapoor,2025-09-18,Present,
ATT000710,STU003,Rohit Kapoor,2025-09-19,Absent,No reason provided
ATT000711,STU003,Rohit Kapoor,2025-09-22,Late,Family issue
ATT000712,STU003,Rohit Kapoor,2025-09-23,Present,
ATT000713,STU003,Rohit Kapoor,2025-09-24,Present,
ATT000714,STU003,Rohit Kapoor,2025-09-25,Present,
ATT000715,STU003,Rohit Kapoor,2025-09-26,Present,
ATT000716,STU003,Rohit Kapoor,2025-09-29,Absent,Sick
ATT000717,STU003,Rohit Kapoor,2025-09-30,Present,
ATT000718,STU003,Rohit Kapoor,2025-10-01,Present,
ATT000719,STU003,Rohit Kapoor,2025-10-02,Late,Family issue
ATT000720,STU003,Rohit Kapoor,2025-10-03,Present,
ATT000721,STU003,Rohit Kapoor,2025-10-06,Present,
ATT000722,STU003,Rohit Kapoor,2025-10-07,Present,
ATT000723,STU003,Rohit Kapoor,2025-10-08,Absent,Sick
ATT000724,STU003,Rohit Kapoor,2025-10-09,Late,Transportation delay
ATT000725,STU003,Rohit Kapoor,2025-10-10,Late,Transportation delay
ATT000726,STU003,Rohit Kapoor,2025-10-13,Present,
ATT000727,STU003,Rohit Kapoor,2025-10-14,Present,
ATT000728,STU003,Rohit Kapoor,2025-10-15,Present,
ATT000729,STU003,Rohit Kapoor,2025-10-16,Present,
ATT000730,STU003,Rohit Kapoor,2025-10-17,Present,
ATT000731,STU003,Rohit Kapoor,2025-10-20,Present,
ATT000732,STU003,Rohit Kapoor,2025-10-21,Late,Weather
ATT000733,STU003,Rohit Kapoor,2025-10-22,Late,Overslept
ATT000734,STU003,Rohit Kapoor,2025-10-23,Present,
ATT000735,STU003,Rohit Kapoor,2025-10-24,Present,
ATT000736,STU003,Rohit Kapoor,2025-10-27,Present,
ATT000737,STU003,Rohit Kapoor,2025-10-28,Absent,No reason provided
ATT000738,STU003,Rohit Kapoor,2025-10-29,Present,
ATT000739,STU003,Rohit Kapoor,2025-10-30,Present,
ATT000740,STU003,Rohit Kapoor,2025-10-31,Absent,Family emergency
ATT000741,STU003,Rohit Kapoor,2025-11-03,Present,
ATT000742,STU003,Rohit Kapoor,2025-11-04,Present,
ATT000743,STU003,Rohit Kapoor,2025-11-05,Present,
ATT000744,STU003,Rohit Kapoor,2025-11-06,Late,Family issue
ATT000745,STU003,Rohit Kapoor,2025-11-07,Present,
ATT000746,STU003,Rohit Kapoor,2025-11-10,Present,
ATT000747,STU003,Rohit Kapoor,2025-11-11,Present,
ATT000748,STU003,Rohit Kapoor,2025-11-12,Present,
ATT000749,STU003,Rohit Kapoor,2025-11-13,Present,
ATT000750,STU003,Rohit Kapoor,2025-11-14,Present,
ATT000751,STU003,Rohit Kapoor,2025-11-17,Present,
ATT000752,STU003,Rohit Kapoor,2025-11-18,Present,
ATT000753,STU003,Rohit Kapoor,2025-11-19,Present,
ATT000754,STU003,Rohit Kapoor,2025-11-20,Present,
ATT000755,STU003,Rohit Kapoor,2025-11-21,Late,Transportation delay
ATT000756,STU003,Rohit Kapoor,2025-11-24,Absent,Transportation issue
ATT000757,STU003,Rohit Kapoor,2025-11-25,Present,
ATT000758,STU003,Rohit Kapoor,2025-11-26,Present,
ATT000759,STU003,Rohit Kapoor,2025-11-27,Present,
ATT000760,STU003,Rohit Kapoor,2025-11-28,Present,
ATT000761,STU003,Rohit Kapoor,2025-12-01,Present,
ATT000762,STU003,Rohit Kapoor,2025-12-02,Present,
ATT000763,STU003,Rohit Kapoor,2025-12-03,Present,
ATT000764,STU003,Rohit Kapoor,2025-12-04,Absent,Sick
ATT000765,STU003,Rohit Kapoor,2025-12-05,Present,
ATT000766,STU003,Rohit Kapoor,2025-12-08,Late,Family issue
ATT000767,STU003,Rohit Kapoor,2025-12-09,Present,
ATT000768,STU003,Rohit Kapoor,2025-12-10,Absent,No reason provided
ATT000769,STU003,Rohit Kapoor,2025-12-11,Late,Transportation delay
ATT000770,STU003,Rohit Kapoor,2025-12-12,Present,
ATT000771,STU003,Rohit Kapoor,2025-12-15,Present,
ATT000772,STU003,Rohit Kapoor,2025-12-16,Present,
ATT000773,STU003,Rohit Kapoor,2025-12-17,Present,
ATT000774,STU003,Rohit Kapoor,2025-12-18,Present,
ATT000775,STU003,Rohit Kapoor,2025-12-19,Present,
ATT000776,STU003,Rohit Kapoor,2025-12-22,Present,
ATT000777,STU003,Rohit Kapoor,2025-12-23,Present,
ATT000778,STU003,Rohit Kapoor,2025-12-24,Present,
ATT000779,STU003,Rohit Kapoor,2025-12-25,Present,
ATT000780,STU003,Rohit Kapoor,2025-12-26,Absent,Family emergency
ATT000781,STU003,Rohit Kapoor,2025-12-29,Present,
ATT000782,STU003,Rohit Kapoor,2025-12-30,Present,
ATT000783,STU003,Rohit Kapoor,2025-12-31,Present,
ATT000784,STU004,Nikhil Saxena,2025-01-01,Present,
ATT000785,STU004,Nikhil Saxena,2025-01-02,Present,
ATT000786,STU004,Nikhil Saxena,2025-01-03,Present,
ATT000787,STU004,Nikhil Saxena,2025-01-06,Present,
ATT000788,STU004,Nikhil Saxena,2025-01-07,Late,Overslept
ATT000789,STU004,Nikhil Saxena,2025-01-08,Present,
ATT000790,STU004,Nikhil Saxena,2025-01-09,Present,
ATT000791,STU004,Nikhil Saxena,2025-01-10,Present,
ATT000792,STU004,Nikhil Saxena,2025-01-13,Present,
ATT000793,STU004,Nikhil Saxena,2025-01-14,Present,
ATT000794,STU004,Nikhil Saxena,2025-01-15,Late,Overslept
ATT000795,STU004,Nikhil Saxena,2025-01-16,Present,
ATT000796,STU004,Nikhil Saxena,2025-01-17,Present,
ATT000797,STU004,Nikhil Saxena,2025-01-20,Late,Overslept
ATT000798,STU004,Nikhil Saxena,2025-01-21,Present,
ATT000799,STU004,Nikhil Saxena,2025-01-22,Late,Weather
ATT000800,STU004,Nikhil Saxena,2025-01-23,Present,
ATT000801,STU004,Nikhil Saxena,2025-01-24,Late,Transportation delay
ATT000802,STU004,Nikhil Saxena,2025-01-27,Late,Transportation delay
ATT000803,STU004,Nikhil Saxena,2025-01-28,Present,
ATT000804,STU004,Nikhil Saxena,2025-01-29,Present,
ATT000805,STU004,Nikhil Saxena,2025-01-30,Late,Family issue
ATT000806,STU004,Nikhil Saxena,2025-01-31,Present,
ATT000807,STU004,Nikhil Saxena,2025-02-03,Absent,Sick
ATT000808,STU004,Nikhil Saxena,2025-02-04,Present,
ATT000809,STU004,Nikhil Saxena,2025-02-05,Present,
ATT000810,STU004,Nikhil Saxena,2025-02-06,Present,
ATT000811,STU004,Nikhil Saxena,2025-02-07,Late,Family issue
ATT000812,STU004,Nikhil Saxena,2025-02-10,Absent,No reason provided
ATT000813,STU004,Nikhil Saxena,2025-02-11,Late,Overslept
ATT000814,STU004,Nikhil Saxena,2025-02-12,Absent,Family emergency
ATT000815,STU004,Nikhil Saxena,2025-02-13,Present,
ATT000816,STU004,Nikhil Saxena,2025-02-14,Present,
ATT000817,STU004,Nikhil Saxena,2025-02-17,Present,
ATT000818,STU004,Nikhil Saxena,2025-02-18,Present,
ATT000819,STU004,Nikhil Saxena,2025-02-19,Present,
ATT000820,STU004,Nikhil Saxena,2025-02-20,Present,
ATT000821,STU004,Nikhil Saxena,2025-02-21,Present,
ATT000822,STU004,Nikhil Saxena,2025-02-24,Absent,Family emergency
ATT000823,STU004,Nikhil Saxena,2025-02-25,Present,
ATT000824,STU004,Nikhil Saxena,2025-02-26,Present,
ATT000825,STU004,Nikhil Saxena,2025-02-27,Present,
ATT000826,STU004,Nikhil Saxena,2025-02-28,Present,
ATT000827,STU004,Nikhil Saxena,2025-03-03,Present,
ATT000828,STU004,Nikhil Saxena,2025-03-04,Present,
ATT000829,STU004,Nikhil Saxena,2025-03-05,Present,
ATT000830,STU004,Nikhil Saxena,2025-03-06,Present,
ATT000831,STU004,Nikhil Saxena,2025-03-07,Present,
ATT000832,STU004,Nikhil Saxena,2025-03-10,Absent,Family emergency
ATT000833,STU004,Nikhil Saxena,2025-03-11,Present,
ATT000834,STU004,Nikhil Saxena,2025-03-12,Present,
ATT000835,STU004,Nikhil Saxena,2025-03-13,Present,
ATT000836,STU004,Nikhil Saxena,2025-03-14,Absent,Sick
ATT000837,STU004,Nikhil Saxena,2025-03-17,Present,
ATT000838,STU004,Nikhil Saxena,2025-03-18,Absent,No reason provided
ATT000839,STU004,Nikhil Saxena,2025-03-19,Present,
ATT000840,STU004,Nikhil Saxena,2025-03-20,Absent,Family emergency
ATT000841,STU004,Nikhil Saxena,2025-03-21,Present,
ATT000842,STU004,Nikhil Saxena,2025-03-24,Absent,No reason provided
ATT000843,STU004,Nikhil Saxena,2025-03-25,Late,Overslept
ATT000844,STU004,Nikhil Saxena,2025-03-26,Present,
ATT000845,STU004,Nikhil Saxena,2025-03-27,Absent,No reason provided
ATT000846,STU004,Nikhil Saxena,2025-03-28,Present,
ATT000847,STU004,Nikhil Saxena,2025-03-31,Absent,Family emergency
ATT000848,STU004,Nikhil Saxena,2025-04-01,Present,
ATT000849,STU004,Nikhil Saxena,2025-04-02,Present,
ATT000850,STU004,Nikhil Saxena,2025-04-03,Late,Overslept
ATT000851,STU004,Nikhil Saxena,2025-04-04,Present,
ATT000852,STU004,Nikhil Saxena,2025-04-07,Present,
ATT000853,STU004,Nikhil Saxena,2025-04-08,Absent,Family emergency
ATT000854,STU004,Nikhil Saxena,2025-04-09,Present,
ATT000855,STU004,Nikhil Saxena,2025-04-10,Present,
