id,studentId,studentName,title,description,subject,assignedDate,dueDate,submittedDate,status,remark
HW000183,STU004,Nikhil Saxena,Mathematics Assignment,Complete the mathematics exercises from chapter 2,Mathematics,2025-01-23,2025-01-25,2025-01-23,submitted,Completed on time
HW000184,STU005,Abhishek Joshi,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-01-23,2025-01-25,,assigned,Assigned
HW000185,STU006,Arjun Saxena,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-01-23,2025-01-25,2025-01-24,submitted,Completed on time
HW000186,STU007,Manish Mehta,Mathematics Assignment,Complete the mathematics exercises from chapter 2,Mathematics,2025-01-23,2025-01-25,,pending,Not submitted yet
HW000187,STU008,Aishwarya Joshi,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-01-23,2025-01-25,2025-01-24,submitted,Completed on time
HW000188,STU009,Amit Bansal,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-01-23,2025-01-25,,pending,Not submitted yet
HW000189,STU010,Sakshi Mehta,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-01-23,2025-01-25,,assigned,Assigned
HW000190,STU011,Neha Mishra,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-01-23,2025-01-25,2025-01-23,submitted,Completed on time
HW000191,STU013,Sagar Rao,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-01-23,2025-01-25,,pending,Not submitted yet
HW000192,STU015,Ananya Verma,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-01-23,2025-01-25,,pending,Not submitted yet
HW000193,STU016,Abhishek Reddy,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-01-23,2025-01-25,2025-01-24,submitted,Completed on time
HW000194,STU019,Pooja Mehta,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-01-23,2025-01-25,,assigned,Assigned
HW000195,STU020,Ravi Sharma,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-01-23,2025-01-25,2025-01-23,submitted,Completed on time
HW000196,STU022,Meera Sharma,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-01-23,2025-01-25,2025-01-23,submitted,Completed on time
HW000197,STU023,Amit Kumar,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-01-23,2025-01-25,,assigned,Assigned
HW000198,STU025,Sakshi Mishra,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-01-23,2025-01-25,2025-01-24,submitted,Completed on time
HW000199,STU026,Harsh Arora,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-01-23,2025-01-25,2025-01-24,submitted,Completed on time
HW000200,STU027,Aishwarya Arora,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-01-23,2025-01-25,2025-01-24,submitted,Completed on time
HW000201,STU030,Rahul Goyal,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-01-23,2025-01-25,,pending,Not submitted yet
HW000202,STU032,Aditya Rao,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-01-23,2025-01-25,2025-01-23,submitted,Completed on time
HW000203,STU033,Arjun Patel,Mathematics Assignment,Complete the mathematics exercises from chapter 2,Mathematics,2025-01-23,2025-01-25,2025-01-23,submitted,Completed on time
HW000204,STU035,Divya Rao,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-01-23,2025-01-25,2025-01-23,submitted,Completed on time
HW000205,STU001,Meera Verma,Science Assignment,Complete the science exercises from chapter 4,Science,2025-01-27,2025-01-29,,pending,Not submitted yet
HW000206,STU002,Deepak Iyer,Science Assignment,Complete the science exercises from chapter 5,Science,2025-01-27,2025-01-29,,assigned,Assigned
HW000207,STU003,Rohit Kapoor,Science Assignment,Complete the science exercises from chapter 3,Science,2025-01-27,2025-01-29,2025-01-27,submitted,Completed on time
HW000208,STU004,Nikhil Saxena,Science Assignment,Complete the science exercises from chapter 3,Science,2025-01-27,2025-01-29,2025-01-28,submitted,Completed on time
HW000209,STU005,Abhishek Joshi,Science Assignment,Complete the science exercises from chapter 2,Science,2025-01-27,2025-01-29,,pending,Not submitted yet
HW000210,STU006,Arjun Saxena,Science Assignment,Complete the science exercises from chapter 3,Science,2025-01-27,2025-01-29,,pending,Not submitted yet
HW000211,STU007,Manish Mehta,Science Assignment,Complete the science exercises from chapter 3,Science,2025-01-27,2025-01-29,2025-01-27,submitted,Completed on time
HW000212,STU009,Amit Bansal,Science Assignment,Complete the science exercises from chapter 4,Science,2025-01-27,2025-01-29,,assigned,Assigned
HW000213,STU011,Neha Mishra,Science Assignment,Complete the science exercises from chapter 4,Science,2025-01-27,2025-01-29,2025-01-27,submitted,Completed on time
HW000214,STU014,Anjali Tiwari,Science Assignment,Complete the science exercises from chapter 2,Science,2025-01-27,2025-01-29,2025-01-28,submitted,Completed on time
HW000215,STU016,Abhishek Reddy,Science Assignment,Complete the science exercises from chapter 3,Science,2025-01-27,2025-01-29,,assigned,Assigned
HW000216,STU017,Tanvi Nair,Science Assignment,Complete the science exercises from chapter 4,Science,2025-01-27,2025-01-29,2025-01-28,submitted,Completed on time
HW000217,STU018,Kritika Patel,Science Assignment,Complete the science exercises from chapter 1,Science,2025-01-27,2025-01-29,2025-01-27,submitted,Completed on time
HW000218,STU019,Pooja Mehta,Science Assignment,Complete the science exercises from chapter 1,Science,2025-01-27,2025-01-29,2025-01-28,submitted,Completed on time
HW000219,STU020,Ravi Sharma,Science Assignment,Complete the science exercises from chapter 2,Science,2025-01-27,2025-01-29,2025-01-28,submitted,Completed on time
HW000220,STU021,Aishwarya Bansal,Science Assignment,Complete the science exercises from chapter 4,Science,2025-01-27,2025-01-29,2025-01-27,submitted,Completed on time
HW000221,STU022,Meera Sharma,Science Assignment,Complete the science exercises from chapter 1,Science,2025-01-27,2025-01-29,2025-01-27,submitted,Completed on time
HW000222,STU023,Amit Kumar,Science Assignment,Complete the science exercises from chapter 2,Science,2025-01-27,2025-01-29,2025-01-28,submitted,Completed on time
HW000223,STU024,Manish Joshi,Science Assignment,Complete the science exercises from chapter 5,Science,2025-01-27,2025-01-29,,pending,Not submitted yet
HW000224,STU025,Sakshi Mishra,Science Assignment,Complete the science exercises from chapter 2,Science,2025-01-27,2025-01-29,,pending,Not submitted yet
HW000225,STU027,Aishwarya Arora,Science Assignment,Complete the science exercises from chapter 5,Science,2025-01-27,2025-01-29,,assigned,Assigned
HW000226,STU028,Jyoti Saxena,Science Assignment,Complete the science exercises from chapter 5,Science,2025-01-27,2025-01-29,2025-01-27,submitted,Completed on time
HW000227,STU029,Pooja Joshi,Science Assignment,Complete the science exercises from chapter 1,Science,2025-01-27,2025-01-29,2025-01-28,submitted,Completed on time
HW000228,STU030,Rahul Goyal,Science Assignment,Complete the science exercises from chapter 2,Science,2025-01-27,2025-01-29,2025-01-28,submitted,Completed on time
HW000229,STU033,Arjun Patel,Science Assignment,Complete the science exercises from chapter 4,Science,2025-01-27,2025-01-29,,assigned,Assigned
HW000230,STU035,Divya Rao,Science Assignment,Complete the science exercises from chapter 4,Science,2025-01-27,2025-01-29,2025-01-28,submitted,Completed on time
HW000231,STU003,Rohit Kapoor,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-01-29,2025-01-31,2025-01-30,submitted,Completed on time
HW000232,STU004,Nikhil Saxena,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-01-29,2025-01-31,2025-01-30,submitted,Completed on time
HW000233,STU005,Abhishek Joshi,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-01-29,2025-01-31,2025-01-30,submitted,Completed on time
HW000234,STU006,Arjun Saxena,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-01-29,2025-01-31,2025-01-30,submitted,Completed on time
HW000235,STU008,Aishwarya Joshi,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-01-29,2025-01-31,2025-01-30,submitted,Completed on time
HW000236,STU009,Amit Bansal,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-01-29,2025-01-31,2025-01-30,submitted,Completed on time
HW000237,STU011,Neha Mishra,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-01-29,2025-01-31,,assigned,Assigned
HW000238,STU012,Sneha Mehta,Mathematics Assignment,Complete the mathematics exercises from chapter 2,Mathematics,2025-01-29,2025-01-31,2025-01-29,submitted,Completed on time
HW000239,STU014,Anjali Tiwari,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-01-29,2025-01-31,,pending,Not submitted yet
HW000240,STU015,Ananya Verma,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-01-29,2025-01-31,2025-01-30,submitted,Completed on time
HW000241,STU017,Tanvi Nair,Mathematics Assignment,Complete the mathematics exercises from chapter 2,Mathematics,2025-01-29,2025-01-31,,pending,Not submitted yet
HW000242,STU018,Kritika Patel,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-01-29,2025-01-31,2025-01-29,submitted,Completed on time
HW000243,STU019,Pooja Mehta,Mathematics Assignment,Complete the mathematics exercises from chapter 2,Mathematics,2025-01-29,2025-01-31,2025-01-29,submitted,Completed on time
HW000244,STU020,Ravi Sharma,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-01-29,2025-01-31,2025-01-29,submitted,Completed on time
HW000245,STU021,Aishwarya Bansal,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-01-29,2025-01-31,2025-01-29,submitted,Completed on time
HW000246,STU023,Amit Kumar,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-01-29,2025-01-31,2025-01-30,submitted,Completed on time
HW000247,STU024,Manish Joshi,Mathematics Assignment,Complete the mathematics exercises from chapter 2,Mathematics,2025-01-29,2025-01-31,,pending,Not submitted yet
HW000248,STU025,Sakshi Mishra,Mathematics Assignment,Complete the mathematics exercises from chapter 2,Mathematics,2025-01-29,2025-01-31,2025-01-30,submitted,Completed on time
HW000249,STU027,Aishwarya Arora,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-01-29,2025-01-31,2025-01-29,submitted,Completed on time
HW000250,STU028,Jyoti Saxena,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-01-29,2025-01-31,2025-01-30,submitted,Completed on time
HW000251,STU029,Pooja Joshi,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-01-29,2025-01-31,,pending,Not submitted yet
HW000252,STU030,Rahul Goyal,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-01-29,2025-01-31,,pending,Not submitted yet
HW000253,STU032,Aditya Rao,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-01-29,2025-01-31,,assigned,Assigned
HW000254,STU034,Sagar Mishra,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-01-29,2025-01-31,,assigned,Assigned
HW000255,STU035,Divya Rao,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-01-29,2025-01-31,2025-01-29,submitted,Completed on time
HW000256,STU001,Meera Verma,Physical Education Assignment,Complete the physical education exercises from chapter 1,Physical Education,2025-01-31,2025-02-02,,assigned,Assigned
HW000257,STU002,Deepak Iyer,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-01-31,2025-02-02,,assigned,Assigned
HW000258,STU004,Nikhil Saxena,Physical Education Assignment,Complete the physical education exercises from chapter 3,Physical Education,2025-01-31,2025-02-02,,assigned,Assigned
HW000259,STU005,Abhishek Joshi,Physical Education Assignment,Complete the physical education exercises from chapter 5,Physical Education,2025-01-31,2025-02-02,,pending,Not submitted yet
HW000260,STU006,Arjun Saxena,Physical Education Assignment,Complete the physical education exercises from chapter 2,Physical Education,2025-01-31,2025-02-02,,pending,Not submitted yet
HW000261,STU007,Manish Mehta,Physical Education Assignment,Complete the physical education exercises from chapter 5,Physical Education,2025-01-31,2025-02-02,2025-02-01,submitted,Completed on time
HW000262,STU008,Aishwarya Joshi,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-01-31,2025-02-02,,assigned,Assigned
HW000263,STU010,Sakshi Mehta,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-01-31,2025-02-02,2025-01-31,submitted,Completed on time
HW000264,STU012,Sneha Mehta,Physical Education Assignment,Complete the physical education exercises from chapter 5,Physical Education,2025-01-31,2025-02-02,2025-01-31,submitted,Completed on time
HW000265,STU013,Sagar Rao,Physical Education Assignment,Complete the physical education exercises from chapter 5,Physical Education,2025-01-31,2025-02-02,,pending,Not submitted yet
HW000266,STU015,Ananya Verma,Physical Education Assignment,Complete the physical education exercises from chapter 5,Physical Education,2025-01-31,2025-02-02,2025-02-01,submitted,Completed on time
HW000267,STU016,Abhishek Reddy,Physical Education Assignment,Complete the physical education exercises from chapter 2,Physical Education,2025-01-31,2025-02-02,2025-02-01,submitted,Completed on time
